text,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,label
"funny cide wins cup , funny cide storms into the lead down the stretch and pulls away for a sweet victory in the rain in the \$1 million jockey club gold cup at belmont park on saturday .",0.09195402298850575,0.1282051282051282,0.1282051282051282,0.09743135518157663,0.09195402298850575,0.1282051282051282,0.1282051282051282,0.09743135518157663,0.09195402298850575,0.1282051282051282,0.1282051282051282,0.09743135518157663,0.09195402298850575,0.1282051282051282,0.1282051282051282,0.09743135518157663,0.09195402298850575,0.1282051282051282,0.1282051282051282,0.09743135518157663,0.09195402298850575,0.1282051282051282,0.1282051282051282,0.09743135518157663,0.09195402298850575,0.1282051282051282,0.1282051282051282,0.09743135518157663,0.09195402298850575,0.1282051282051282,0.1282051282051282,0.09743135518157663,1
"also from this section , innovative solutions quot , promises the riggs bank slogan emblazoned across the home page of its website . quot for over 165 years we #39 ve been developing innovative , custom-tailored solutions to improve the lives of our customers .",0.16927899686520378,0.16410256410256413,0.16410256410256413,0.1691762621789194,0.16927899686520378,0.16410256410256413,0.16410256410256413,0.1691762621789194,0.16927899686520378,0.16410256410256413,0.16410256410256413,0.1691762621789194,0.16927899686520378,0.16410256410256413,0.16410256410256413,0.1691762621789194,0.16927899686520378,0.16410256410256413,0.16410256410256413,0.1691762621789194,0.16927899686520378,0.16410256410256413,0.16410256410256413,0.1691762621789194,0.16927899686520378,0.16410256410256413,0.16410256410256413,0.1691762621789194,0.16927899686520378,0.16410256410256413,0.16410256410256413,0.1691762621789194,2
"offshore tax guru sentenced to six months , a self-professed guru of offshore tax havens was sentenced to six months in prison monday for conspiring to defraud the internal revenue service after prosecutors urged a",0.12016718913270638,0.11282051282051282,0.11282051282051282,0.11868910540301152,0.12016718913270638,0.11282051282051282,0.11282051282051282,0.11868910540301152,0.12016718913270638,0.11282051282051282,0.11282051282051282,0.11868910540301152,0.12016718913270638,0.11282051282051282,0.11282051282051282,0.11868910540301152,0.12016718913270638,0.11282051282051282,0.11282051282051282,0.11868910540301152,0.12016718913270638,0.11282051282051282,0.11282051282051282,0.11868910540301152,0.12016718913270638,0.11282051282051282,0.11282051282051282,0.11868910540301152,0.12016718913270638,0.11282051282051282,0.11282051282051282,0.11868910540301152,2
"film industry files wave of anti-piracy lawsuits , the mpaa estimated that global film piracy costs the us movie industry more than \$3 billion annually , but it did not give an estimate for how much online piracy costs the industry .",0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,0.14106583072100315,0.14871794871794874,0.14871794871794874,0.1426040744021258,3
"new ivory coast violence shatters french connection , the pattern of selective destruction was evident friday after two days of relative calm , with targets apparently singled out because they were identified with france , ivory coast ' s former colonial ruler .",0.1703239289446186,0.15384615384615385,0.15384615384615385,0.16829052258635963,0.1703239289446186,0.15384615384615385,0.15384615384615385,0.16829052258635963,0.1703239289446186,0.15384615384615385,0.15384615384615385,0.16829052258635963,0.1703239289446186,0.15384615384615385,0.15384615384615385,0.16829052258635963,0.1703239289446186,0.15384615384615385,0.15384615384615385,0.16829052258635963,0.1703239289446186,0.15384615384615385,0.15384615384615385,0.16829052258635963,0.1703239289446186,0.15384615384615385,0.15384615384615385,0.16829052258635963,0.1703239289446186,0.15384615384615385,0.15384615384615385,0.16829052258635963,0
"at amp t unveils ogo , text-only wireless device , just after unveiling a wireless network upgrade , at amp t wireless has introduced a wireless messaging device called ogo , which will provide instant messaging and e-mail from aol , msn and yahoo in addition to direct text messaging .",0.19540229885057472,0.1948717948717949,0.1948717948717949,0.19663418954827278,0.19540229885057472,0.1948717948717949,0.1948717948717949,0.19663418954827278,0.19540229885057472,0.1948717948717949,0.1948717948717949,0.19663418954827278,0.19540229885057472,0.1948717948717949,0.1948717948717949,0.19663418954827278,0.19540229885057472,0.1948717948717949,0.1948717948717949,0.19663418954827278,0.19540229885057472,0.1948717948717949,0.1948717948717949,0.19663418954827278,0.19540229885057472,0.1948717948717949,0.1948717948717949,0.19663418954827278,0.19540229885057472,0.1948717948717949,0.1948717948717949,0.19663418954827278,3
"muller upsets agassi in semis , luxembourg #39 s gilles muller is ranked so low he has to qualify next week just to see if he can even get into the us open in less than two weeks .",0.08463949843260188,0.13333333333333336,0.13333333333333336,0.09211691762621789,0.08463949843260188,0.13333333333333336,0.13333333333333336,0.09211691762621789,0.08463949843260188,0.13333333333333336,0.13333333333333336,0.09211691762621789,0.08463949843260188,0.13333333333333336,0.13333333333333336,0.09211691762621789,0.08463949843260188,0.13333333333333336,0.13333333333333336,0.09211691762621789,0.08463949843260188,0.13333333333333336,0.13333333333333336,0.09211691762621789,0.08463949843260188,0.13333333333333336,0.13333333333333336,0.09211691762621789,0.08463949843260188,0.13333333333333336,0.13333333333333336,0.09211691762621789,1
"home depot profit tops estimates on sales , atlanta ( reuters ) - home depot inc . on tuesday reported a 19 percent rise in second-quarter profit , handily topping estimates , as store renovations and efforts to improve service drove higher average sales in every category .",0.18286311389759666,0.17948717948717952,0.17948717948717952,0.18334809565987598,0.18286311389759666,0.17948717948717952,0.17948717948717952,0.18334809565987598,0.18286311389759666,0.17948717948717952,0.17948717948717952,0.18334809565987598,0.18286311389759666,0.17948717948717952,0.17948717948717952,0.18334809565987598,0.18286311389759666,0.17948717948717952,0.17948717948717952,0.18334809565987598,0.18286311389759666,0.17948717948717952,0.17948717948717952,0.18334809565987598,0.18286311389759666,0.17948717948717952,0.17948717948717952,0.18334809565987598,0.18286311389759666,0.17948717948717952,0.17948717948717952,0.18334809565987598,2
"schiavone starts off open with victory , sixteenth-seeded francesca schiavone of italy recorded the first victory at the us open on monday , beating klara koukalova of the czech republic 6-1 , 6-3 as the final grand slam began under gray , cloudy skies .",0.16196447230929992,0.16410256410256413,0.16410256410256413,0.16297608503100086,0.16196447230929992,0.16410256410256413,0.16410256410256413,0.16297608503100086,0.16196447230929992,0.16410256410256413,0.16410256410256413,0.16297608503100086,0.16196447230929992,0.16410256410256413,0.16410256410256413,0.16297608503100086,0.16196447230929992,0.16410256410256413,0.16410256410256413,0.16297608503100086,0.16196447230929992,0.16410256410256413,0.16410256410256413,0.16297608503100086,0.16196447230929992,0.16410256410256413,0.16410256410256413,0.16297608503100086,0.16196447230929992,0.16410256410256413,0.16410256410256413,0.16297608503100086,1
"autozone earnings edge higher , chicago ( reuters ) - autozone inc . &lt a href=http //www . investor . reuters . com/fullquote . aspx ? ticker=azo . n target=/stocks/quickinfo/fullquote&gt azo . n&lt /a&gt , the largest u . s . auto parts retailer , on wednesday said quarterly earnings rose less than 1 percent as high gas prices made customers choose between paying for fuel or preventive maintenance .",0.31974921630094044,0.2923076923076923,0.2923076923076923,0.31886625332152346,0.31974921630094044,0.2923076923076923,0.2923076923076923,0.31886625332152346,0.31974921630094044,0.2923076923076923,0.2923076923076923,0.31886625332152346,0.31974921630094044,0.2923076923076923,0.2923076923076923,0.31886625332152346,0.31974921630094044,0.2923076923076923,0.2923076923076923,0.31886625332152346,0.31974921630094044,0.2923076923076923,0.2923076923076923,0.31886625332152346,0.31974921630094044,0.2923076923076923,0.2923076923076923,0.31886625332152346,0.31974921630094044,0.2923076923076923,0.2923076923076923,0.31886625332152346,2
"trojan spams russian mobile phones , an ingenious new trojan is hijacking pcs to send sms-based spam to mobile phones . after a pc has been infected , the delf-ha trojan contacts a website for details on which spam campaign to run and then randomly",0.15569487983281086,0.16410256410256413,0.16410256410256413,0.15766164747564215,0.15569487983281086,0.16410256410256413,0.16410256410256413,0.15766164747564215,0.15569487983281086,0.16410256410256413,0.16410256410256413,0.15766164747564215,0.15569487983281086,0.16410256410256413,0.16410256410256413,0.15766164747564215,0.15569487983281086,0.16410256410256413,0.16410256410256413,0.15766164747564215,0.15569487983281086,0.16410256410256413,0.16410256410256413,0.15766164747564215,0.15569487983281086,0.16410256410256413,0.16410256410256413,0.15766164747564215,0.15569487983281086,0.16410256410256413,0.16410256410256413,0.15766164747564215,3
"kashmiri militant leader criticises musharraf plan ( reuters ) , reuters - the head of a leading kashmiri guerrilla group on wednesday criticised president pervez musharraf ' s proposals to end the decades-old kashmir dispute with india , saying it was a sign of weakness .",0.18181818181818185,0.16923076923076924,0.16923076923076924,0.18069087688219665,0.18181818181818185,0.16923076923076924,0.16923076923076924,0.18069087688219665,0.18181818181818185,0.16923076923076924,0.16923076923076924,0.18069087688219665,0.18181818181818185,0.16923076923076924,0.16923076923076924,0.18069087688219665,0.18181818181818185,0.16923076923076924,0.16923076923076924,0.18069087688219665,0.18181818181818185,0.16923076923076924,0.16923076923076924,0.18069087688219665,0.18181818181818185,0.16923076923076924,0.16923076923076924,0.18069087688219665,0.18181818181818185,0.16923076923076924,0.16923076923076924,0.18069087688219665,0
"mission accomplished ! , \\baghdad , iraq ( cnn ) -- members of iraq ' s interim government took an oath of\office monday just hours after the united states returned the nation ' s\sovereignty , two days ahead of schedule . \\led by iraq ' s interim prime minister ayad allawi , each member of the new\government placed a hand on the koran and promised to serve with sincerity and\impartiality . iraqi flags lined the wall behind them . \\iraq ! now with 100 less coalition provisional authority ! act now and get a\free weapon of mass destruction ( offer only available in syria , jordan , saudi\arabia , pakistan , syria and iran ) . \\also check out our new puppet government ! keeps the kids occupied for hours ! \\",0.6478578892371997,0.6102564102564103,0.6102564102564103,0.6519043401240036,0.6478578892371997,0.6102564102564103,0.6102564102564103,0.6519043401240036,0.6478578892371997,0.6102564102564103,0.6102564102564103,0.6519043401240036,0.6478578892371997,0.6102564102564103,0.6102564102564103,0.6519043401240036,0.6478578892371997,0.6102564102564103,0.6102564102564103,0.6519043401240036,0.6478578892371997,0.6102564102564103,0.6102564102564103,0.6519043401240036,0.6478578892371997,0.6102564102564103,0.6102564102564103,0.6519043401240036,0.6478578892371997,0.6102564102564103,0.6102564102564103,0.6519043401240036,3
"movie industry sues more than 100 people for helping with online &lt b&gt . . . &lt /b&gt , los angeles hollywood is trying to stamp out computer networks that let people swap movies online . movie studios filed copyright infringement lawsuits today against more than 100 operators of computer servers",0.21107628004179732,0.1948717948717949,0.1948717948717949,0.20992028343666963,0.21107628004179732,0.1948717948717949,0.1948717948717949,0.20992028343666963,0.21107628004179732,0.1948717948717949,0.1948717948717949,0.20992028343666963,0.21107628004179732,0.1948717948717949,0.1948717948717949,0.20992028343666963,0.21107628004179732,0.1948717948717949,0.1948717948717949,0.20992028343666963,0.21107628004179732,0.1948717948717949,0.1948717948717949,0.20992028343666963,0.21107628004179732,0.1948717948717949,0.1948717948717949,0.20992028343666963,0.21107628004179732,0.1948717948717949,0.1948717948717949,0.20992028343666963,3
"cuba frees sixth jailed dissident , cuba releases a journalist jailed in last year ' s dissident crackdown , the sixth prisoner to be freed this week .",0.054336468129571575,0.07692307692307691,0.07692307692307691,0.0566873339238264,0.054336468129571575,0.07692307692307691,0.07692307692307691,0.0566873339238264,0.054336468129571575,0.07692307692307691,0.07692307692307691,0.0566873339238264,0.054336468129571575,0.07692307692307691,0.07692307692307691,0.0566873339238264,0.054336468129571575,0.07692307692307691,0.07692307692307691,0.0566873339238264,0.054336468129571575,0.07692307692307691,0.07692307692307691,0.0566873339238264,0.054336468129571575,0.07692307692307691,0.07692307692307691,0.0566873339238264,0.054336468129571575,0.07692307692307691,0.07692307692307691,0.0566873339238264,0
"there ' s no accounting for goodyear , the world ' s largest tire maker delays filing annual financial reports -- again .",0.022988505747126436,0.05128205128205128,0.05128205128205128,0.025686448184233837,0.022988505747126436,0.05128205128205128,0.05128205128205128,0.025686448184233837,0.022988505747126436,0.05128205128205128,0.05128205128205128,0.025686448184233837,0.022988505747126436,0.05128205128205128,0.05128205128205128,0.025686448184233837,0.022988505747126436,0.05128205128205128,0.05128205128205128,0.025686448184233837,0.022988505747126436,0.05128205128205128,0.05128205128205128,0.025686448184233837,0.022988505747126436,0.05128205128205128,0.05128205128205128,0.025686448184233837,0.022988505747126436,0.05128205128205128,0.05128205128205128,0.025686448184233837,2
"hammons #39 public hotel company may be sold to private corporation , john q . hammons hotels inc . may be sold to barcelo crestline corporation , making the now public hotel company a private corporation instead .",0.12016718913270638,0.1282051282051282,0.1282051282051282,0.12134632418069087,0.12016718913270638,0.1282051282051282,0.1282051282051282,0.12134632418069087,0.12016718913270638,0.1282051282051282,0.1282051282051282,0.12134632418069087,0.12016718913270638,0.1282051282051282,0.1282051282051282,0.12134632418069087,0.12016718913270638,0.1282051282051282,0.1282051282051282,0.12134632418069087,0.12016718913270638,0.1282051282051282,0.1282051282051282,0.12134632418069087,0.12016718913270638,0.1282051282051282,0.1282051282051282,0.12134632418069087,0.12016718913270638,0.1282051282051282,0.1282051282051282,0.12134632418069087,2
"beirut protests over u . s . plan to freeze assets , beirut ( reuters ) - lebanon protested to the united states on saturday over a proposal to freeze the assets of senior officials to put pressure on syria to withdraw its troops from lebanon and crack down on terrorism .",0.180773249738767,0.2,0.2,0.18511957484499558,0.180773249738767,0.2,0.2,0.18511957484499558,0.180773249738767,0.2,0.2,0.18511957484499558,0.180773249738767,0.2,0.2,0.18511957484499558,0.180773249738767,0.2,0.2,0.18511957484499558,0.180773249738767,0.2,0.2,0.18511957484499558,0.180773249738767,0.2,0.2,0.18511957484499558,0.180773249738767,0.2,0.2,0.18511957484499558,0
"no . 10 kentucky 71 , morehead st . 40 , a strong defensive effort helped kentucky overcome poor shooting against instate rival morehead state on wednesday night . kelenna azubuike scored 19 of his 21 points in the second half",0.13270637408568445,0.14358974358974358,0.14358974358974358,0.1346324180690877,0.13270637408568445,0.14358974358974358,0.14358974358974358,0.1346324180690877,0.13270637408568445,0.14358974358974358,0.14358974358974358,0.1346324180690877,0.13270637408568445,0.14358974358974358,0.14358974358974358,0.1346324180690877,0.13270637408568445,0.14358974358974358,0.14358974358974358,0.1346324180690877,0.13270637408568445,0.14358974358974358,0.14358974358974358,0.1346324180690877,0.13270637408568445,0.14358974358974358,0.14358974358974358,0.1346324180690877,0.13270637408568445,0.14358974358974358,0.14358974358974358,0.1346324180690877,1
"winslow jr . ready to debut with browns ( ap ) , ap - kellen winslow jr . ended his second nfl holdout friday .",0.012539184952978052,0.06153846153846153,0.06153846153846153,0.018600531443755536,0.012539184952978052,0.06153846153846153,0.06153846153846153,0.018600531443755536,0.012539184952978052,0.06153846153846153,0.06153846153846153,0.018600531443755536,0.012539184952978052,0.06153846153846153,0.06153846153846153,0.018600531443755536,0.012539184952978052,0.06153846153846153,0.06153846153846153,0.018600531443755536,0.012539184952978052,0.06153846153846153,0.06153846153846153,0.018600531443755536,0.012539184952978052,0.06153846153846153,0.06153846153846153,0.018600531443755536,0.012539184952978052,0.06153846153846153,0.06153846153846153,0.018600531443755536,1
"stocks seen slightly higher , oil slips , us stocks were set to open slightly higher on monday , helped by another retreat in oil prices , while business software maker oracle corp .",0.08672936259143157,0.10769230769230768,0.10769230769230768,0.08945969884853854,0.08672936259143157,0.10769230769230768,0.10769230769230768,0.08945969884853854,0.08672936259143157,0.10769230769230768,0.10769230769230768,0.08945969884853854,0.08672936259143157,0.10769230769230768,0.10769230769230768,0.08945969884853854,0.08672936259143157,0.10769230769230768,0.10769230769230768,0.08945969884853854,0.08672936259143157,0.10769230769230768,0.10769230769230768,0.08945969884853854,0.08672936259143157,0.10769230769230768,0.10769230769230768,0.08945969884853854,0.08672936259143157,0.10769230769230768,0.10769230769230768,0.08945969884853854,2
"uapb gets #36 2 . 5m science grant from nsf ( ap ) , ap - the national science foundation has awarded a #36 2 . 5 million grant to the university of arkansas at pine bluff to steer minority students into the sciences , math and technology .",0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,0.14733542319749218,0.18461538461538463,0.18461538461538463,0.154118689105403,3
"woods , palmer share lead at deutsche bank ( ap ) , ap - palmer and woods . how ' s that for a leaderboard ? too bad it ' s tour rookie ryan palmer #151 not arnold #151 sharing the lead with tiger woods after one round in the deutsche bank championship . the two shot 6-under 65s friday on the tpc of boston to take a one-stroke lead over mark o ' meara and two others .",0.2831765935214211,0.3384615384615385,0.3384615384615385,0.29583702391496897,0.2831765935214211,0.3384615384615385,0.3384615384615385,0.29583702391496897,0.2831765935214211,0.3384615384615385,0.3384615384615385,0.29583702391496897,0.2831765935214211,0.3384615384615385,0.3384615384615385,0.29583702391496897,0.2831765935214211,0.3384615384615385,0.3384615384615385,0.29583702391496897,0.2831765935214211,0.3384615384615385,0.3384615384615385,0.29583702391496897,0.2831765935214211,0.3384615384615385,0.3384615384615385,0.29583702391496897,0.2831765935214211,0.3384615384615385,0.3384615384615385,0.29583702391496897,1
"dollar stalls as focus shifts to fed , tokyo ( reuters ) - the dollar stalled on wednesday after weaker-than-expected u . s . economic data failed to provide new direction for the market and focus shifted to what the federal reserve would say after an expected rate rise next week .",0.1912225705329154,0.2,0.2,0.19397697077059345,0.1912225705329154,0.2,0.2,0.19397697077059345,0.1912225705329154,0.2,0.2,0.19397697077059345,0.1912225705329154,0.2,0.2,0.19397697077059345,0.1912225705329154,0.2,0.2,0.19397697077059345,0.1912225705329154,0.2,0.2,0.19397697077059345,0.1912225705329154,0.2,0.2,0.19397697077059345,0.1912225705329154,0.2,0.2,0.19397697077059345,2
"study shows mp3 players entering mainstream society , no longer confined to technology fans and those ahead of the curve , mp3 players are entering mainstream society as prices fall and general consumers get used to them .",0.12852664576802508,0.1282051282051282,0.1282051282051282,0.12843224092116917,0.12852664576802508,0.1282051282051282,0.1282051282051282,0.12843224092116917,0.12852664576802508,0.1282051282051282,0.1282051282051282,0.12843224092116917,0.12852664576802508,0.1282051282051282,0.1282051282051282,0.12843224092116917,0.12852664576802508,0.1282051282051282,0.1282051282051282,0.12843224092116917,0.12852664576802508,0.1282051282051282,0.1282051282051282,0.12843224092116917,0.12852664576802508,0.1282051282051282,0.1282051282051282,0.12843224092116917,0.12852664576802508,0.1282051282051282,0.1282051282051282,0.12843224092116917,3
"saboteurs bomb iraqi pipelines to baghdad , baghdad ( reuters ) - saboteurs have bombed two oil pipelines transporting crude from north and eastern iraq to baghdad ' s dora refinery , oil security officials said on saturday .",0.1316614420062696,0.13333333333333336,0.13333333333333336,0.13197519929140833,0.1316614420062696,0.13333333333333336,0.13333333333333336,0.13197519929140833,0.1316614420062696,0.13333333333333336,0.13333333333333336,0.13197519929140833,0.1316614420062696,0.13333333333333336,0.13333333333333336,0.13197519929140833,0.1316614420062696,0.13333333333333336,0.13333333333333336,0.13197519929140833,0.1316614420062696,0.13333333333333336,0.13333333333333336,0.13197519929140833,0.1316614420062696,0.13333333333333336,0.13333333333333336,0.13197519929140833,0.1316614420062696,0.13333333333333336,0.13333333333333336,0.13197519929140833,2
"#39 04 series has given us some sloppy baseball , to this point -- boston up 3-0 on st . louis at tuesday #39 s press time -- the 2004 world series has been a major league letdown . i had a feeling that the american league championship series was our true world series .",0.17868338557993732,0.2153846153846154,0.2153846153846154,0.18600531443755536,0.17868338557993732,0.2153846153846154,0.2153846153846154,0.18600531443755536,0.17868338557993732,0.2153846153846154,0.2153846153846154,0.18600531443755536,0.17868338557993732,0.2153846153846154,0.2153846153846154,0.18600531443755536,0.17868338557993732,0.2153846153846154,0.2153846153846154,0.18600531443755536,0.17868338557993732,0.2153846153846154,0.2153846153846154,0.18600531443755536,0.17868338557993732,0.2153846153846154,0.2153846153846154,0.18600531443755536,0.17868338557993732,0.2153846153846154,0.2153846153846154,0.18600531443755536,1
"new concerns about bird flu take flight , new scientific findings show that avian influenza h5n1 , or bird flu , can be spread to other species such as cats . it was first reported in february that cats in thailand were infected and three died .",0.15256008359456638,0.17435897435897435,0.17435897435897435,0.15677590788308238,0.15256008359456638,0.17435897435897435,0.17435897435897435,0.15677590788308238,0.15256008359456638,0.17435897435897435,0.17435897435897435,0.15677590788308238,0.15256008359456638,0.17435897435897435,0.17435897435897435,0.15677590788308238,0.15256008359456638,0.17435897435897435,0.17435897435897435,0.15677590788308238,0.15256008359456638,0.17435897435897435,0.17435897435897435,0.15677590788308238,0.15256008359456638,0.17435897435897435,0.17435897435897435,0.15677590788308238,0.15256008359456638,0.17435897435897435,0.17435897435897435,0.15677590788308238,0
"citadel postpones opener over hurricane ( ap ) , ap - the citadel has postponed its home opener against nearby charleston southern because of the potential that hurricane frances could be off the coast of south carolina this weekend .",0.14106583072100315,0.13846153846153847,0.13846153846153847,0.1408325952170062,0.14106583072100315,0.13846153846153847,0.13846153846153847,0.1408325952170062,0.14106583072100315,0.13846153846153847,0.13846153846153847,0.1408325952170062,0.14106583072100315,0.13846153846153847,0.13846153846153847,0.1408325952170062,0.14106583072100315,0.13846153846153847,0.13846153846153847,0.1408325952170062,0.14106583072100315,0.13846153846153847,0.13846153846153847,0.1408325952170062,0.14106583072100315,0.13846153846153847,0.13846153846153847,0.1408325952170062,0.14106583072100315,0.13846153846153847,0.13846153846153847,0.1408325952170062,1
"update 1 tech giant ericsson reports solid quarter , wireless equipment maker lm ericsson posted a third-quarter profit that was in line with analysts #39 expectations and said its mobile networks were expected to show signs of slight growth in the coming months .",0.17241379310344832,0.15897435897435896,0.15897435897435896,0.17094774136403895,0.17241379310344832,0.15897435897435896,0.15897435897435896,0.17094774136403895,0.17241379310344832,0.15897435897435896,0.15897435897435896,0.17094774136403895,0.17241379310344832,0.15897435897435896,0.15897435897435896,0.17094774136403895,0.17241379310344832,0.15897435897435896,0.15897435897435896,0.17094774136403895,0.17241379310344832,0.15897435897435896,0.15897435897435896,0.17094774136403895,0.17241379310344832,0.15897435897435896,0.15897435897435896,0.17094774136403895,0.17241379310344832,0.15897435897435896,0.15897435897435896,0.17094774136403895,2
"microsoft crawling google results for new search engine ? , i was questioned today by a developer who was watching a particular ip address scan his site . the ip was 65 . 54 . 188 . 86 and is registered to microsoft corp .",0.12852664576802508,0.16410256410256413,0.16410256410256413,0.1346324180690877,0.12852664576802508,0.16410256410256413,0.16410256410256413,0.1346324180690877,0.12852664576802508,0.16410256410256413,0.16410256410256413,0.1346324180690877,0.12852664576802508,0.16410256410256413,0.16410256410256413,0.1346324180690877,0.12852664576802508,0.16410256410256413,0.16410256410256413,0.1346324180690877,0.12852664576802508,0.16410256410256413,0.16410256410256413,0.1346324180690877,0.12852664576802508,0.16410256410256413,0.16410256410256413,0.1346324180690877,0.12852664576802508,0.16410256410256413,0.16410256410256413,0.1346324180690877,3
"ryanair , easyjet expand flights to italy after volare bankruptcy ( afp ) , afp - ryanair and easyjet both announced plans to expand in the italian market following the collapse of the low-cost airline volare , which has declared insolvency and suspended flights and ticket sales .",0.19017763845350052,0.17948717948717952,0.17948717948717952,0.18954827280779452,0.19017763845350052,0.17948717948717952,0.17948717948717952,0.18954827280779452,0.19017763845350052,0.17948717948717952,0.17948717948717952,0.18954827280779452,0.19017763845350052,0.17948717948717952,0.17948717948717952,0.18954827280779452,0.19017763845350052,0.17948717948717952,0.17948717948717952,0.18954827280779452,0.19017763845350052,0.17948717948717952,0.17948717948717952,0.18954827280779452,0.19017763845350052,0.17948717948717952,0.17948717948717952,0.18954827280779452,0.19017763845350052,0.17948717948717952,0.17948717948717952,0.18954827280779452,0
"don ' t knock the birdbrains , scientists flock to songbird research , hoping finches and canaries will provide insight into the mysteries of human speech , memory and neuron production . randy dotinga reports from the society for neuroscience convention in san diego .",0.17763845350052246,0.16410256410256413,0.16410256410256413,0.17626217891939766,0.17763845350052246,0.16410256410256413,0.16410256410256413,0.17626217891939766,0.17763845350052246,0.16410256410256413,0.16410256410256413,0.17626217891939766,0.17763845350052246,0.16410256410256413,0.16410256410256413,0.17626217891939766,0.17763845350052246,0.16410256410256413,0.16410256410256413,0.17626217891939766,0.17763845350052246,0.16410256410256413,0.16410256410256413,0.17626217891939766,0.17763845350052246,0.16410256410256413,0.16410256410256413,0.17626217891939766,0.17763845350052246,0.16410256410256413,0.16410256410256413,0.17626217891939766,3
"german official criticizes u . s . deficit ( ap ) , ap - a german finance official urged the united states to tackle its twin deficits during president bush ' s second term to counter concerns weighing on financial markets , a magazine reported saturday .",0.16300940438871472,0.17435897435897435,0.17435897435897435,0.16563330380868024,0.16300940438871472,0.17435897435897435,0.17435897435897435,0.16563330380868024,0.16300940438871472,0.17435897435897435,0.17435897435897435,0.16563330380868024,0.16300940438871472,0.17435897435897435,0.17435897435897435,0.16563330380868024,0.16300940438871472,0.17435897435897435,0.17435897435897435,0.16563330380868024,0.16300940438871472,0.17435897435897435,0.17435897435897435,0.16563330380868024,0.16300940438871472,0.17435897435897435,0.17435897435897435,0.16563330380868024,0.16300940438871472,0.17435897435897435,0.17435897435897435,0.16563330380868024,0
"borland to tout tool for building microsoft apps , san jose , calif . - borland software at its borcon conference here on monday will preview the upcoming diamondback release of its delphi development tool for the microsoft platform , which is to support development via managed code .",0.19435736677115992,0.18461538461538463,0.18461538461538463,0.19397697077059345,0.19435736677115992,0.18461538461538463,0.18461538461538463,0.19397697077059345,0.19435736677115992,0.18461538461538463,0.18461538461538463,0.19397697077059345,0.19435736677115992,0.18461538461538463,0.18461538461538463,0.19397697077059345,0.19435736677115992,0.18461538461538463,0.18461538461538463,0.19397697077059345,0.19435736677115992,0.18461538461538463,0.18461538461538463,0.19397697077059345,0.19435736677115992,0.18461538461538463,0.18461538461538463,0.19397697077059345,0.19435736677115992,0.18461538461538463,0.18461538461538463,0.19397697077059345,3
"for georgia man ' s kin , fear turns to horror , marietta , ga . -- the family of hostage jack hensley received confirmation of his death yesterday , on what would have been his 49th birthday , a family spokesman said .",0.12539184952978058,0.15897435897435896,0.15897435897435896,0.13108945969884855,0.12539184952978058,0.15897435897435896,0.15897435897435896,0.13108945969884855,0.12539184952978058,0.15897435897435896,0.15897435897435896,0.13108945969884855,0.12539184952978058,0.15897435897435896,0.15897435897435896,0.13108945969884855,0.12539184952978058,0.15897435897435896,0.15897435897435896,0.13108945969884855,0.12539184952978058,0.15897435897435896,0.15897435897435896,0.13108945969884855,0.12539184952978058,0.15897435897435896,0.15897435897435896,0.13108945969884855,0.12539184952978058,0.15897435897435896,0.15897435897435896,0.13108945969884855,0
"sony group agrees in principle to buy mgm ( reuters ) , reuters - a group headed by sony corp of\america agreed in principle to acquire hollywood film studio\metro-goldwyn-mayer for #36 12 a share in cash , mgm said\on monday .",0.13375130616509928,0.14358974358974358,0.14358974358974358,0.1355181576616475,0.13375130616509928,0.14358974358974358,0.14358974358974358,0.1355181576616475,0.13375130616509928,0.14358974358974358,0.14358974358974358,0.1355181576616475,0.13375130616509928,0.14358974358974358,0.14358974358974358,0.1355181576616475,0.13375130616509928,0.14358974358974358,0.14358974358974358,0.1355181576616475,0.13375130616509928,0.14358974358974358,0.14358974358974358,0.1355181576616475,0.13375130616509928,0.14358974358974358,0.14358974358974358,0.1355181576616475,0.13375130616509928,0.14358974358974358,0.14358974358974358,0.1355181576616475,2
